having_At_Symbol,Prefix_Suffix,Statistical_report,Domain_registeration_length,Request_URL,web_traffic,Abnormal_URL,double_slash_redirecting,Links_in_tags,SSLfinal_State,Result,URL_of_Anchor,HTTPS_token,Redirect,DNSRecord,having_Sub_Domain,age_of_domain,RightClick,Favicon,Page_Rank,Shortining_Service,Google_Index,Iframe,Submitting_to_email,popUpWidnow,on_mouseover,SFH,Links_pointing_to_page,port
-1,-1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1
1,-1,1,1,-1,0,1,1,-1,-1,-1,0,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,1,0,1
1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,-1,1,1,0,1,1,0,1,0,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0,-1
1,-1,1,1,-1,-1,1,1,0,1,1,0,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1
-1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1
1,-1,1,1,-1,1,1,1,-1,1,-1,0,1,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,-1,1,1,-1,-1,0,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,1,0,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,1,-1
1,1,1,-1,1,0,-1,-1,0,1,1,0,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1
1,-1,-1,-1,-1,0,-1,1,0,0,-1,-1,1,0,-1,0,1,1,-1,-1,1,1,1,-1,-1,-1,-1,0,-1
1,1,1,1,-1,1,1,1,0,1,1,0,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,1,1,-1,1,1,1,1,-1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1
1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,-1,1,1,0,0,-1,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,0,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
1,-1,1,1,-1,0,1,1,-1,0,-1,-1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,-1,1,1,1,1,-1,1,1,0,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,1,1,1,1,-1,1,0,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,1
1,1,1,-1,1,1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,1
1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,0,1
1,-1,-1,1,-1,0,1,1,-1,-1,-1,0,-1,1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,1,-1,1
1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,-1
1,1,1,-1,1,-1,-1,-1,0,1,1,0,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,-1,0,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,0,1,1,-1,1,1,0,1,1,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,-1,1,1,1,-1,1,1,0,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,-1,1,1,0,0,-1,-1,1,0,1,0,1,1,1,-1,1,-1,1,1,1,1,-1,0,1
1,-1,1,-1,1,0,1,1,0,-1,-1,-1,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,0,0,-1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,-1,0,-1,-1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,1,-1,1,1,1,0,-1,-1,-1,1,0,1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1
1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1
1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,1,-1,-1,1,1,-1,1,1,1,1,1,-1,0,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1
1,-1,1,-1,1,0,1,1,-1,1,1,0,1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,1,1,1,-1,-1,-1,0,1,0,1,0,1,1,1,-1,1,-1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,1,-1,1,1,1,-1,0,1,0,1,0,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1
1,-1,1,-1,-1,1,1,1,0,-1,-1,-1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,0,0,1
-1,-1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,-1,1,1,0,0,-1,-1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,0,0,1
-1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,-1,1,-1,1,1,1,0,1,1,0,1,0,-1,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1
-1,-1,1,1,-1,0,1,1,-1,-1,-1,0,-1,0,1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,0,1
1,-1,1,-1,1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,-1,-1,-1,1,1,-1,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1
1,1,1,-1,1,1,1,1,0,1,1,1,1,0,-1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,-1,1,1
-1,-1,1,1,-1,-1,1,1,0,-1,-1,-1,1,0,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,0,-1,-1,-1,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,0,1
1,1,1,-1,1,1,1,1,0,1,1,1,1,0,-1,0,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,1,0,1,1,-1,0,-1,-1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,0,1,1,0,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1
-1,-1,1,-1,1,1,-1,1,0,1,1,1,1,0,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,0,1
-1,-1,-1,-1,1,-1,1,1,0,-1,-1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1,-1,1,-1,1,0,1,1,0,1,1,0,1,0,-1,1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,0,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,1,1,1,1,1,1,1,-1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,0,1,1
1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,-1,1,0,1,1,0,1,1,0,1,0,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,1
1,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1
-1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,0,1,-1
1,-1,1,-1,-1,1,1,1,-1,1,1,0,1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1
1,-1,1,-1,1,-1,1,1,0,0,-1,1,1,0,1,0,1,1,1,-1,1,-1,1,1,1,1,1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,-1,0,-1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,1,1,-1,1,1,1,1,-1,1,1,0,1,0,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,1,1,-1,1,-1,-1,-1,0,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,-1,1,-1,1,1,-1,1,-1,1,1,0,-1,0,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,0,1
1,1,1,1,-1,1,1,1,0,1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,0,-1,-1,-1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,-1,-1,1,1,-1,1,1,1,1,0,1,0,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,0,1
1,-1,1,1,-1,-1,1,1,-1,0,-1,-1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,-1,1,1,1,0,-1,-1,-1,1,0,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1
1,-1,1,-1,1,-1,1,1,0,1,1,0,1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,-1,0,1,1,-1,-1,-1,0,1,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,0,1
1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1
1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,0,1
1,-1,-1,-1,1,0,1,1,0,0,-1,-1,1,0,-1,0,1,1,-1,-1,1,1,1,-1,1,1,1,1,-1
1,-1,1,-1,1,1,1,1,-1,1,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,-1,-1,1,1,-1,0,-1,-1,1,0,1,0,1,1,1,-1,1,-1,1,-1,1,1,-1,0,1
1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,1,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,0,-1,1,-1,1,1,1,1,0,-1,0,-1,1,1,1,1,-1,1,1,1,1,-1,1,1
1,-1,1,-1,1,0,1,1,-1,1,-1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,-1,1,1,1,1,-1,-1,1,0,0,-1
1,-1,1,1,-1,0,1,1,1,1,1,0,1,0,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1
1,-1,-1,-1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1
1,-1,1,1,-1,1,-1,-1,0,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1
1,-1,1,-1,1,0,1,1,-1,-1,-1,-1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,-1,-1,1,1,1,1,1,1,1,0,1,0,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1
1,1,1,-1,1,-1,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,-1,1,1,-1,-1,1,-1,-1,-1,0,1
1,-1,1,-1,1,0,1,1,-1,1,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,0,0,1
1,-1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1
-1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,-1
1,-1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,-1,1,1,1,-1,1,-1,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1
-1,-1,1,-1,1,1,-1,1,0,-1,-1,0,-1,0,1,0,1,1,-1,-1,1,1,1,-1,-1,-1,-1,0,-1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,0,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1
1,-1,1,1,-1,1,-1,-1,1,1,1,0,-1,1,-1,0,1,1,1,-1,-1,1,1,1,1,1,-1,1,1
1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,0,-1,0,1,1,1,-1,-1,1,1,-1,1,1,-1,0,1
1,-1,1,-1,1,-1,-1,1,0,1,1,0,1,0,1,1,-1,1,1,-1,1,-1,1,1,1,1,0,0,1
-1,-1,1,-1,1,0,1,1,0,1,1,1,1,0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,0,1,1,0,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,1,-1,-1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,0,1
-1,-1,-1,1,1,1,1,1,0,-1,-1,-1,1,0,1,0,1,1,-1,-1,1,1,1,-1,-1,1,-1,0,-1
1,-1,1,1,-1,1,1,1,0,1,1,0,1,0,-1,0,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,1,0,1
1,-1,1,1,-1,-1,1,1,0,0,-1,-1,-1,0,1,0,1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1
1,-1,1,-1,-1,1,1,1,1,1,1,0,1,0,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,1,1,1,-1,1,1,-1,0,1,1,0,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,0,1,1,1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,0,-1,-1,-1,1,0,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,-1,0,-1
-1,-1,1,-1,1,-1,1,1,0,0,-1,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,-1,1,1,-1,-1,-1,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,1
-1,1,1,-1,-1,1,-1,-1,1,1,1,0,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1
1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,1,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,0,0,1
1,-1,1,-1,-1,1,1,1,0,-1,-1,-1,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,-1,1,1,1,0,-1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1
1,1,1,1,-1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
-1,-1,1,1,-1,0,1,1,-1,1,-1,0,1,0,-1,1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,0,1,1,0,1,-1,-1,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1,-1,-1,-1,1,1,1,1,0,1,1,0,1,0,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,0,-1
1,-1,1,-1,1,1,1,1,1,1,1,1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,-1,1,0,1,1,-1,1,1,0,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,-1,-1,-1,0,-1,1,1,1,-1,0,1,0,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1
1,-1,1,-1,-1,0,1,1,0,0,-1,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,-1,-1,1,1,0,-1,-1,-1,1,0,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1
-1,-1,1,-1,1,1,-1,1,0,1,1,0,-1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,0,1
-1,1,1,-1,1,0,-1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,-1,0,1
1,-1,1,1,-1,1,1,1,-1,-1,-1,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,-1,1,1,1,1,1,1,0,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,0,1,1,-1,1,1,0,1,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,0,1,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1
1,-1,1,-1,-1,0,1,1,-1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1
1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1
1,-1,1,-1,1,0,1,1,-1,-1,-1,0,1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,0,1,1,-1,-1,-1,-1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,1,0,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,1
1,-1,1,-1,1,0,1,1,-1,1,-1,0,1,0,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,1,-1,-1,0,1,1,1,-1,0,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1
-1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,-1,0,-1,-1,1,0,-1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,1,0,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,-1,1,1,-1,1,-1,-1,1,1,1,0,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1
1,-1,1,1,-1,-1,1,1,0,-1,-1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,-1,-1,1,1,-1,1,1,1,1,0,1,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,-1
1,-1,1,1,-1,-1,1,1,0,-1,-1,-1,1,0,1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,1,-1,-1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,1,1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,1,1,1,1,-1,-1,-1,0,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,1,1,-1,1,1,1,1,-1,1,1,0,-1,0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1
1,-1,1,-1,1,0,1,1,1,1,-1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1
1,-1,1,1,-1,1,1,1,1,1,1,0,1,0,-1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,1
1,1,1,-1,1,1,1,1,0,1,1,0,1,0,1,0,-1,1,1,1,1,1,1,-1,1,1,-1,0,1
1,-1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,0,1
1,-1,1,-1,-1,0,1,1,-1,0,-1,-1,1,0,1,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,-1
1,-1,-1,1,-1,-1,-1,1,-1,1,1,0,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1
1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,-1,-1,1,1,0,-1,-1,-1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,0,0,1
1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,0,-1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1,-1,1,1,-1,0,1,1,-1,-1,-1,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,1,0,-1,-1,1,-1,-1,-1,-1,0,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1
1,-1,1,-1,1,1,1,1,-1,1,1,0,1,0,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,-1,1,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,-1,1,-1,-1,1,1,1,1,0,-1,-1,1,0,-1,0,1,1,1,-1,1,-1,1,1,1,1,-1,0,1
-1,-1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
-1,1,1,-1,1,-1,1,1,0,1,1,1,1,0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1
1,-1,1,1,-1,1,1,1,1,-1,-1,0,1,0,-1,0,1,1,1,-1,1,-1,1,1,1,1,-1,1,1
-1,-1,1,-1,1,1,1,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1
1,-1,1,1,-1,-1,1,1,0,0,-1,-1,1,0,1,0,-1,1,1,1,1,1,1,1,1,1,0,0,1
1,-1,1,-1,-1,1,1,1,0,1,-1,0,1,0,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
1,-1,1,1,1,-1,1,1,-1,1,1,0,1,0,1,0,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1
1,1,1,1,-1,1,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,0,1
1,-1,1,-1,1,-1,1,1,0,-1,-1,-1,1,0,-1,0,-1,1,1,-1,1,1,1,1,1,1,-1,0,1
